query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,length_difference,word_count_difference
difficulty_5_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,"헤지 거래에서 특정 구간에서만 위험회피가 되는 경우, 해당 거래가 구조적으로 부적합하다고 판단할 수 있는 법적 기준은 무엇인가?",5,민사,ADVANCED,법리 해석,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.8052201739709802,0.19477982602901978,0.615704668315726,0.6241552995456777,0.030689238140901902,31.58471244573593,0.8052412267415932,0.615704668315726,0.6241552995456777,3,4
difficulty_6_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래가 전체 구간에서 위험회피가 되지 않는 경우에도 구조적으로 부적합하다고 단정할 수 없는 이유는 무엇인가요?,6,민사,INTERMEDIATE,법리 해석,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.9288394472275154,0.07116055277248456,0.7261107900806417,0.3772003028476413,0.04980834558263822,19.076956748962402,0.9285710817915813,0.7261107900806417,0.3772003028476413,4,2
difficulty_7_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,"헤지 거래가 무엇인지 설명하고, 왜 전체 구간에서 위험회피가 되지 않는다고 해서 부적합하다고 할 수 없는지 설명해보세요.",7,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.8614576842630675,0.13854231573693254,0.6550962762166338,0.5264931832238198,0.03631303374881075,26.538321554660797,0.861800550413804,0.6550962762166338,0.5264931832238198,1,3
difficulty_8_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래는 무엇을 위해 사용되나요?,8,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.5849527875640936,0.41504721243590637,0.5232355666110055,0.9111850642665518,0.021495398049172644,45.52158558368683,0.5850681844309378,0.5232355666110055,0.9111850642665518,48,8
difficulty_9_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래는 무엇을 위한 거래인가요?,9,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.6025693901431846,0.39743060985681544,0.5286534827134085,0.8915982447846956,0.021928596843711838,44.60255300998688,0.6026347365866691,0.5286534827134085,0.8915982447846956,48,8
difficulty_10_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래는 무엇을 위한 거래인가요?,10,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.6025693901431846,0.39743060985681544,0.5286534827134085,0.8915982447846956,0.021928596843711838,44.60255300998688,0.6026347365866691,0.5286534827134085,0.8915982447846956,48,8
difficulty_1_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 존재하는지 설명하시오.",1,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.8273529848098954,0.1726470151901046,0.6298734250790585,0.5876205602331692,0.032350447903702825,29.911473095417023,0.8273623105018544,0.6298734250790585,0.5876205602331692,7,1
difficulty_2_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 없는 이유는 무엇인가요?",2,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.8413452873995296,0.15865471260047037,0.6396701115555844,0.5633058070638096,0.03380627877017932,28.58030390739441,0.8413559112905915,0.6396701115555844,0.5633058070638096,8,2
difficulty_3_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 건축허가처분이 있을 때, 그 처분을 취소해도 원래 상태로 돌릴 수 없다면, 그 취소를 요구할 이유가 있을까요?",3,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.8060197851141628,0.19398021488583717,0.6161908354320399,0.6228738606585308,0.03076151200707182,31.50815498828888,0.8060435038733829,0.6161908354320399,0.6228738606585308,11,5
difficulty_4_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 건축허가처분을 취소해도 원래 상태로 되돌릴 수 없다면, 그 취소를 요구할 이유가 있을까요?",4,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.7924697480924104,0.20753025190758956,0.608176924377353,0.644258372715789,0.029710644731125127,32.65797036886215,0.7924856847049995,0.608176924377353,0.644258372715789,0,1
difficulty_5_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 인정되지 않는 이유는 무엇인가?",5,행정,ADVANCED,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.8378545058023458,0.16214549419765423,0.6371586856697337,0.5694677362027555,0.033341048621998236,28.99305784702301,0.83786100022607,0.6371586856697337,0.5694677362027555,12,3
difficulty_6_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 없는 이유는 무엇인가요?",6,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.8413107746800602,0.1586892253199398,0.6396437973760739,0.563370119591822,0.0338011655004357,28.584778666496277,0.841330499267265,0.6396437973760739,0.563370119591822,8,2
difficulty_7_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 건축허가처분이 내려졌을 때, 그 처분을 취소하는 것이 항상 의미가 있는가?",7,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.7430793409699925,0.2569206590300075,0.5824681408730851,0.7168320974621196,0.026938369176718737,36.121772050857544,0.7430893736176216,0.5824681408730851,0.7168320974621196,9,1
difficulty_8_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,위법한 건축허가가 취소되면 어떤 일이 일어날까요?,8,행정,INTRODUCTORY,사실관계 이해,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.6697970246527887,0.3302029753472113,0.5516758789551185,0.812658552144809,0.0238289124464166,40.96582627296448,0.6698051093456598,0.5516758789551185,0.812658552144809,27,6
difficulty_9_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,왜 어떤 사람들은 법원에 가서 잘못된 결정을 바꾸려고 할까요?,9,행정,INTRODUCTORY,사실관계 이해,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.3468485828341634,0.6531514171658366,0.46664880761126903,1.1429391518622003,0.01718932999761007,57.17562407255173,0.3468504601943039,0.46664880761126903,1.1429391518622003,20,3
difficulty_10_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,왜 어떤 경우에는 잘못된 결정을 취소해도 소용이 없을까요?,10,행정,INTRODUCTORY,사실관계 이해,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.45793957111222894,0.5420604288877711,0.48990411418435975,1.0412157625271177,0.018805430708908173,52.17612850666046,0.4579435444058717,0.48990411418435975,1.0412157625271177,22,4
difficulty_1_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"국가유공자 등록 거부 처분에 대한 청구인의 주장을 고려할 때, 정신분열증이 군복무 중 구타와 가혹행위로 인해 발병했다는 주장을 뒷받침할 수 있는 법적 근거는 무엇인가?",1,행정,ADVANCED,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.6460620561209193,0.35393794387908073,0.5430992305591885,0.841284140598717,0.022980083356402038,42.515943109989166,0.6459550497013709,0.5430992305591885,0.841284140598717,74,11
difficulty_2_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 고참들의 구타와 가혹행위로 인해 정신분열증이 발병했다고 주장하는 경우, 국가유공자로 인정받기 위해서는 어떤 법적 요건이 충족되어야 할까요?",2,행정,INTERMEDIATE,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.6814726131382446,0.3185273868617554,0.5561640960752662,0.7980304860683942,0.024140853454589068,40.423556208610535,0.6812561874498897,0.5561640960752662,0.7980304860683942,84,16
